Movie ID,Title,Poster Path,Genres,Overview,Keywords,Cast,Director,Release Year,Runtime,Language,IMDb Rating,Vote Count,Popularity,Trailer Link
2170,The Duchess,,Drama History Romance,"A chronicle of the life of 18th century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life.",england adultery duke gambling debts marriage crisis,Keira Knightley Ralph Fiennes Aidan McArdle Simon McBurney Charlotte Rampling,Saul Dibb,05,110,English,7.7,13541,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
866,Sense and Sensibility,,Drama Romance,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",bowling based on novel servant country life jane austen,Kate Winslet Emma Thompson Hugh Grant Tom Wilkinson Alan Rickman,Ang Lee,13,136,English,8.2,14204,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
796,Bandits,,Action Comedy Crime Romance,Two bank robbers fall in love with the girl they've kidnapped.,prison,Bruce Willis Billy Bob Thornton Cate Blanchett Troy Garity William Converse-Roberts,Barry Levinson,12,123,English,7.2,24181,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3189,You Again,,Comedy Romance,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",brother sister relationship marriage bully duringcreditsstinger,Kristen Bell Sigourney Weaver Betty White Kristin Chenoweth Odette Annable,Andy Fickman,24,105,English,7.0,11702,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
597,Malcolm X,,Drama History,The biopic of the controversial and influential Black Nationalist leader.,islam new york prison assassination ku klux klan,"Denzel Washington Angela Bassett Albert Hall Al Freeman, Jr. Delroy Lindo",Spike Lee,18,202,English,8.2,24928,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
84,The Interpreter,,Crime Thriller,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",new york dictator africa destruction of a civilization assassination,Nicole Kidman Sean Penn Catherine Keener Jesper Christensen Yvan Attal,Sydney Pollack,08,128,English,7.2,13205,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1876,My Fair Lady,,Drama Family Music Romance,A misogynistic and snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,musical transformation flower girl colonel wager,Audrey Hepburn Rex Harrison Stanley Holloway Wilfrid Hyde-White Gladys Cooper,George Cukor,21,170,English,8.4,13028,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2131,A Perfect Getaway,,Thriller Mystery Adventure,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",hawaii honeymoon double murder murder,Milla Jovovich Timothy Olyphant Steve Zahn Chris Hemsworth Anthony Ruivivar,David Twohy,08,98,English,7.2,18268,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2796,Takers,,Action Crime Drama Thriller,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",heist,Chris Brown Hayden Christensen Matt Dillon Michael Ealy Idris Elba,John Luessenhop,26,107,English,7.0,22818,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1258,Clear and Present Danger,,Action Drama Thriller,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,assassination spy ambush cia helicopter,Harrison Ford Willem Dafoe Anne Archer Joaquim de Almeida Henry Czerny,Phillip Noyce,03,141,English,7.4,14754,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4750,Ip Man 3,,Action Drama History,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",biography,Donnie Yen Lynn Hung Zhang Jin Patrick Tam Karena Ng,Wilson Yip,19,105,Cn,7.5,12830,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1395,She's the Man,,Comedy Drama Family Romance,"Viola Johnson is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",roommate twin sister sport boarding school twin brother,Amanda Bynes Channing Tatum Laura Ramsey Vinnie Jones David Cross,Andy Fickman,17,105,English,7.4,23350,50.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1107,Animal House,,Comedy,"At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",sex nudity college fraternity gross out comedy,John Belushi Tim Matheson John Vernon Verna Bloom Tom Hulce,John Landis,27,109,English,8.0,20865,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
215,Scoop,,Comedy Mystery,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",upper class prostitute journalist drowning newspaper,Scarlett Johansson Hugh Jackman Woody Allen Ian McShane Kevin McNally,Woody Allen,27,96,English,7.4,23521,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3687,The Guard,,Action Comedy Thriller Crime,"Two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox Irish policeman and the other, a straitlaced FBI agent. Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. A longtime policeman in County Galway, Boyle is a maverick with his own moral code. He has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. When a fellow police officer disappears and Boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case.",prostitute blackmail drug smuggle rural ireland dry humour,Brendan Gleeson Don Cheadle Liam Cunningham Mark Strong Katarina Cas,John Michael McDonagh,07,96,English,7.8,20690,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
756,About Schmidt,,Drama Comedy,"66-year-old Warren Schmidt is a retired insurance salesman and has no particular plans other than to drive around in the motor home his wife insisted they buy. He's not altogether bitter, but not happy either, as everything his wife does annoys him, and he disapproves of the man his daughter is about to marry. When his wife suddenly dies, he sets out to postpone the imminent marriage of his daughter to a man he doesn't like, while coping with discoveries about his late wife and himself in the process.",wife husband relationship channel surfing mullet spiritual journey life changing,Jack Nicholson Kathy Bates Hope Davis Dermot Mulroney June Squibb,Alexander Payne,13,125,English,7.7,17537,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1302,The Edge,,Action Adventure Drama,"The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.",photographer grizzly bear wilderness airplane supermodel,Alec Baldwin Anthony Hopkins Elle Macpherson Harold Perrineau L.Q. Jones,Lee Tamahori,06,117,English,7.7,16624,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1238,Witness,,Crime Drama Romance Thriller,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",corruption detective police brutality amish suspense,Harrison Ford Kelly McGillis Josef Sommer Lukas Haas Jan Rubes,Peter Weir,08,113,English,8.0,11902,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
712,Clerks II,,Comedy,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",independent film aftercreditsstinger duringcreditsstinger,Brian O'Halloran Jeff Anderson Jason Mewes Kevin Smith Rosario Dawson,Kevin Smith,25,97,English,7.9,16092,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1975,Sweet Home Alabama,,Comedy Romance,"New York fashion designer Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But Melanie's past holds many secrets, including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",new york marriage proposal alabama career woman fashion designer,Reese Witherspoon Josh Lucas Patrick Dempsey Candice Bergen Rhona Mitra,Andy Tennant,26,108,English,7.0,20591,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1852,Secretary,,Comedy Drama Romance,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",suicide clerk fetish sadomasochism lawyer,James Spader Maggie Gyllenhaal Jeremy Davies Lesley Ann Warren Stephen McHattie,Steven Shainberg,11,104,English,7.7,24018,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2236,Awake,,Thriller Crime Mystery,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",,Hayden Christensen Jessica Alba Terrence Howard Lena Olin Charlie Hewson,Joby Harold,28,84,English,7.3,13634,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2784,Whip It,,Drama,"In Bodeen, Texas, Land Of The Dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",sport roller derby duringcreditsstinger woman director,Ellen Page Alia Shawkat Kristen Wiig Drew Barrymore Shannon Eagen,Drew Barrymore,13,111,English,7.7,12532,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3702,The Iceman,,Thriller Crime Drama,"The true story of Richard Kuklinski, the notorious contract killer and family man.",new jersey restaurant hitman van arrest,Michael Shannon Winona Ryder Ray Liotta Chris Evans David Schwimmer,Ariel Vromen,01,105,English,7.4,19508,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1681,Hackers,,Action Crime Thriller Drama,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",female nudity hacker nudity computer virus virtual reality,Jonny Lee Miller Angelina Jolie Jesse Bradford Matthew Lillard Renoly Santiago,Iain Softley,14,107,English,7.2,20363,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1897,Patton,,Drama History War,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",general world war ii normandy biography historical figure,George C. Scott Karl Malden Stephen Young Michael Strong Carey Loftin,Franklin J. Schaffner,25,172,English,8.3,21610,51.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2792,Ninja Assassin,,Action Crime Thriller,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",assassination assassin ninja fighter revenge ninja,Rain Naomie Harris Sung Kang Randall Duk Kim Rick Yune,James McTeigue,29,99,English,7.2,11106,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1484,The Siege,,Drama Action Thriller Crime,The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,islam muslim car bomb fbi agent,Denzel Washington Annette Bening Bruce Willis Tony Shalhoub Sami Bouajila,Edward Zwick,06,116,English,7.0,16184,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
465,Frida,,Drama Romance,"""Frida"" chronicles the life Frida Kahlo shared unflinchingly and openly with Diego Rivera, as the young couple took the art world by storm. From her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with Leon Trotsky, to her provocative and romantic entanglements with women, Frida Kahlo lived a bold and uncompromising life as a political, artistic, and sexual revolutionary",painter love of one's life disabled woman director,Salma Hayek Alfred Molina M\u00eda Maestro Patricia Reyes Sp\u00edndola Diego Luna,Julie Taymor,29,123,English,8.3,11294,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2086,The Quick and the Dead,,Action Western,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",gunslinger revenge prairie shootout pistol,Sharon Stone Gene Hackman Russell Crowe Leonardo DiCaprio Tobin Bell,Sam Raimi,09,107,English,7.3,21468,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2366,Sinbad: Legend of the Seven Seas,,Family Animation Adventure,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",prince water monster,Brad Pitt Catherine Zeta-Jones Michelle Pfeiffer Joseph Fiennes Dennis Haysbert,Tim Johnson,02,86,English,7.6,12669,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3759,Killer Joe,,Crime Drama Thriller,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,trailer park gun texas deal psychopath,Matthew McConaughey Emile Hirsch Thomas Haden Church Gina Gershon Juno Temple,William Friedkin,10,102,English,7.5,21039,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
737,Splash,,Comedy Fantasy Romance,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",bachelor mermaid,Tom Hanks Daryl Hannah Eugene Levy John Candy Dody Goodman,Ron Howard,09,111,English,7.1,24153,51.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
718,Reign Over Me,,Drama,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,confidence trauma leaving one's family childhood memory airplane,Adam Sandler Don Cheadle Jada Pinkett Smith Liv Tyler Saffron Burrows,Mike Binder,23,124,English,8.1,20792,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2860,An Education,,Drama Romance,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",adolescence age difference self-discovery coming of age love affair,Carey Mulligan Olivia Williams Peter Sarsgaard Alfred Molina Cara Seymour,Lone Scherfig,29,100,English,7.8,12812,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1142,Mercury Rising,,Action Crime Drama Thriller,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",assassin loss of family autism fbi bangkok,Bruce Willis Alec Baldwin Miko Hughes Chi McBride Kim Dickens,Harold Becker,03,111,English,7.0,16069,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
986,Something's Gotta Give,,Drama Comedy Romance,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.",age difference ladykiller woman director,Jack Nicholson Diane Keaton Keanu Reeves Frances McDormand Amanda Peet,Nancy Meyers,12,128,English,7.3,24877,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1855,Thirteen,,Crime Drama,"Tracy is a normal 13-year-old trying to make it in school. After befriending the most popular girl at school, Evie, Tracy's world is turned upside down when Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends.",cheating dysfunctional family teen angst underage drinking domestic violence,Evan Rachel Wood Nikki Reed Vanessa Hudgens Holly Hunter Brady Corbet,Catherine Hardwicke,20,100,English,7.7,22676,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
965,Arachnophobia,,Comedy Horror,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",small town outbreak exterminator spider bite creature feature,Jeff Daniels Harley Jane Kozak Garette Ratliff Henson Marlene Katz Julian Sands,Frank Marshall,09,103,English,7.2,18286,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3907,Amour,,Drama Romance,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",nurse music teacher aging daughter music,Emmanuelle Riva Jean-Louis Trintignant Isabelle Huppert William Shimell Rita Blanco,Michael Haneke,01,127,Fr,8.5,11291,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
176,Driving Miss Daisy,,Comedy Drama,The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,individual black people chauffeur atlanta widow,Morgan Freeman Jessica Tandy Dan Aykroyd Patti LuPone Esther Rolle,Bruce Beresford,13,99,English,8.0,22668,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1084,Blindness,,Drama Mystery Science Fiction Thriller,"When a sudden plague of blindness devastates a city, a small group of the afflicted band together to triumphantly overcome the horrific conditions of their imposed quarantine.",fight blindness and impaired vision asylum leader society,Julianne Moore Mark Ruffalo Alice Braga Gael Garc\u00eda Bernal Danny Glover,Fernando Meirelles,14,121,English,7.4,13496,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4450,Escobar: Paradise Lost,,Thriller Romance,"For Pablo Escobar family is everything. When young surfer Nick falls for Escobar's niece, Maria, he finds his life on the line when he's pulled into the dangerous world of the family business.",surfer murder murderer columbia telephone conversation,Benicio del Toro Josh Hutcherson Brady Corbet Claudia Traisac Carlos Bardem,Andrea Di Stefano,11,120,English,7.1,15937,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3918,Trouble with the Curve,,Drama Romance,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.",women baseball pitcher home run aging,Clint Eastwood Amy Adams Justin Timberlake John Goodman Matthew Lillard,Robert Lorenz,21,111,English,7.6,25287,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
310,The Bridges of Madison County,,Drama Romance,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,farewell adultery love at first sight photographer wife husband relationship,Meryl Streep Clint Eastwood Annie Corley Victor Slezak Jim Haynie,Clint Eastwood,28,135,English,8.3,22191,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
459,Street Kings,,Action Crime Drama Thriller,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",police los angeles,Keanu Reeves Forest Whitaker Chris Evans Hugh Laurie Martha Higareda,David Ayer,10,109,English,7.3,20178,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
436,The French Connection,,Action Crime Thriller,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,police brutality marseille night life attempted murder drug dealer,Gene Hackman Fernando Rey Roy Scheider Tony Lo Bianco Marcel Bozzuffi,William Friedkin,09,104,English,8.4,24365,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
173,Capote,,Crime Drama,"A biopic of the writer, Truman Capote and his assignment for The New Yorker to write the non-fiction book, 'In Cold Blood'.",gay self-fulfilling prophecy based on novel journalism identity,Philip Seymour Hoffman Allie Mickelson Craig Archibald Bronwen Coleman Kate Shindle,Bennett Miller,30,114,English,7.8,18066,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
81,Star Trek VI: The Undiscovered Country,,Science Fiction Action Adventure Thriller,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",farewell federation starfleet peace conference uss enterprise-a,William Shatner Leonard Nimoy DeForest Kelley James Doohan George Takei,Nicholas Meyer,05,113,English,7.7,22844,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
91,Star Trek: Generations,,Science Fiction Action Adventure Thriller,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,based on tv series death exploding planet mountain cabin solar system,Patrick Stewart Jonathan Frakes Brent Spiner LeVar Burton Michael Dorn,David Carson,17,118,English,7.4,19142,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1510,The Pelican Brief,,Drama Mystery Thriller Crime,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,judge professor mission of murder supreme court,Julia Roberts Denzel Washington Sam Shepard William Atherton John Lithgow,Alan J. Pakula,16,141,English,7.3,20360,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
70,Star Trek III: The Search for Spock,,Science Fiction Action Adventure Thriller,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,,William Shatner Leonard Nimoy DeForest Kelley James Doohan George Takei,Leonard Nimoy,31,105,English,7.4,18953,50.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1447,The Sisterhood of the Traveling Pants,,Drama Comedy,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",holiday female friendship jeans coming of age teenage girl,Amber Tamblyn Alexis Bledel America Ferrera Blake Lively Jenna Boyd,Ken Kwapis,01,119,English,7.3,20513,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3506,Arthur Christmas,,Drama Animation Family Comedy,"Each Christmas, Santa and his vast army of highly trained elves produce gifts and distribute them around the world in one night. However, when one of 600 million children to receive a gift from Santa on Christmas Eve is missed, it is deemed ‘acceptable’ to all but one – Arthur. Arthur Claus is Santa’s misfit son who executes an unauthorized rookie mission to get the last present half way around the globe before dawn on Christmas morning.",holiday santa claus duringcreditsstinger woman director christmas,James McAvoy Hugh Laurie Bill Nighy Jim Broadbent Imelda Staunton,Barry Cook,22,97,English,7.7,21717,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3338,Soul Surfer,,Action Drama,"Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.",competition based on novel shark attack surfing biography,AnnaSophia Robb Helen Hunt Lorraine Nicholson Carrie Underwood Dennis Quaid,Sean McNamara,08,106,English,7.9,16136,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2220,Fast Times at Ridgemont High,,Comedy,"Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.",sex based on novel nudity friendship high school,Sean Penn Jennifer Jason Leigh Judge Reinhold Phoebe Cates Brian Backer,Amy Heckerling,13,90,English,8.0,23891,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1794,Network,,Drama,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit.,corruption sex adultery television profit,Faye Dunaway William Holden Peter Finch Robert Duvall Wesley Addy,Sidney Lumet,01,121,English,8.7,14803,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1304,Kiss the Girls,,Drama Mystery Thriller Crime,"Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",washington d.c. covered investigation investigation north carolina missing person,Morgan Freeman Ashley Judd Cary Elwes Alex McArthur Tony Goldwyn,Gary Fleder,03,115,English,7.2,23400,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3372,Trust,,Crime Drama Thriller,"A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",rape obsession lie job independent film,Clive Owen Catherine Keener Liana Liberato Jason Clarke Viola Davis,David Schwimmer,10,104,English,7.6,13896,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
669,Romeo Must Die,,Action Crime Thriller,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang SIng and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",martial arts hip-hop oakland asian asian man,Jet Li Aaliyah Isaiah Washington Russell Wong DMX,Andrzej Bartkowiak,20,115,English,7.0,23153,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
157,"Good bye, Lenin!",,Comedy Drama Romance,An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,bureaucracy berlin wall police state coma loss of mother,Daniel Br\u00fchl Katrin Sass Chulpan Khamatova Maria Simon Florian Lukas,Wolfgang Becker,09,121,De,8.4,27201,50.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2339,The Painted Veil,,Drama Romance,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",china cholera foreign aid epidemic loveless marriage,Edward Norton Juliet Howland Naomi Watts Ian Renwick Liev Schreiber,John Curran,09,125,English,8.1,18116,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
